"k";"m";"nword";"count1";"count2";"count3";"clock span"
120;100000000;75162;1600001618;1206958;100006509;75730
120;100000000;75162;1600001618;1206958;100006509;75708
130;100000000;75162;1600001618;1206958;100006509;82634
130;100000000;75162;1600001618;1206958;100006509;82630
130;100000000;75162;1600001618;1206958;100006509;82556
130;100000000;75162;1600001618;1206958;100006509;82834
130;100000000;75162;1600001618;1206958;100006509;82567
130;100000000;75162;1600001618;1206958;100006509;82618
130;100000000;75162;1600001618;1206958;100006509;82770
130;100000000;75162;1600001618;1206958;100006509;82693
130;100000000;75162;1600001618;1206958;100006509;82711
130;100000000;75162;1600001618;1206958;100006509;82927
140;100000000;75162;1600001618;1206958;100006509;87868
140;100000000;75162;1600001618;1206958;100006509;88380
140;100000000;75162;1600001618;1206958;100006509;87931
140;100000000;75162;1600001618;1206958;100006509;87973
140;100000000;75162;1600001618;1206958;100006509;87853
140;100000000;75162;1600001618;1206958;100006509;88161
140;100000000;75162;1600001618;1206958;100006509;88239
140;100000000;75162;1600001618;1206958;100006509;87837
140;100000000;75162;1600001618;1206958;100006509;88723
140;100000000;75162;1600001618;1206958;100006509;87868
150;100000000;75162;1600001618;1206958;100006509;93130
150;100000000;75162;1600001618;1206958;100006509;92759
150;100000000;75162;1600001618;1206958;100006509;92321
150;100000000;75162;1600001618;1206958;100006509;92708
150;100000000;75162;1600001618;1206958;100006509;92322
150;100000000;75162;1600001618;1206958;100006509;93333
150;100000000;75162;1600001618;1206958;100006509;92477
150;100000000;75162;1600001618;1206958;100006509;92692
150;100000000;75162;1600001618;1206958;100006509;92447
150;100000000;75162;1600001618;1206958;100006509;92911
160;100000000;75162;1600001618;1206958;100006509;98743
160;100000000;75162;1600001618;1206958;100006509;98696
160;100000000;75162;1600001618;1206958;100006509;98724
160;100000000;75162;1600001618;1206958;100006509;99571
160;100000000;75162;1600001618;1206958;100006509;99462
160;100000000;75162;1600001618;1206958;100006509;99115
160;100000000;75162;1600001618;1206958;100006509;98696
160;100000000;75162;1600001618;1206958;100006509;98962
160;100000000;75162;1600001618;1206958;100006509;98770
160;100000000;75162;1600001618;1206958;100006509;98712
170;100000000;75162;1600001618;1206958;100006509;103103
170;100000000;75162;1600001618;1206958;100006509;103192
170;100000000;75162;1600001618;1206958;100006509;103040
170;100000000;75162;1600001618;1206958;100006509;103853
170;100000000;75162;1600001618;1206958;100006509;103880
170;100000000;75162;1600001618;1206958;100006509;103993
170;100000000;75162;1600001618;1206958;100006509;103197
170;100000000;75162;1600001618;1206958;100006509;103087
170;100000000;75162;1600001618;1206958;100006509;103739
170;100000000;75162;1600001618;1206958;100006509;103338
180;100000000;75162;1600001618;1206958;100006509;109055
180;100000000;75162;1600001618;1206958;100006509;109072
180;100000000;75162;1600001618;1206958;100006509;109040
180;100000000;75162;1600001618;1206958;100006509;109084
180;100000000;75162;1600001618;1206958;100006509;109102
180;100000000;75162;1600001618;1206958;100006509;109041
180;100000000;75162;1600001618;1206958;100006509;110289
180;100000000;75162;1600001618;1206958;100006509;110025
180;100000000;75162;1600001618;1206958;100006509;109068
180;100000000;75162;1600001618;1206958;100006509;109040
190;100000000;75162;1600001618;1206958;100006509;115822
190;100000000;75162;1600001618;1206958;100006509;115743
190;100000000;75162;1600001618;1206958;100006509;115712
190;100000000;75162;1600001618;1206958;100006509;115754
190;100000000;75162;1600001618;1206958;100006509;115728
190;100000000;75162;1600001618;1206958;100006509;115774
190;100000000;75162;1600001618;1206958;100006509;115713
190;100000000;75162;1600001618;1206958;100006509;115712
190;100000000;75162;1600001618;1206958;100006509;116806
190;100000000;75162;1600001618;1206958;100006509;115665
200;100000000;75162;1600001618;1206958;100006509;118978
200;100000000;75162;1600001618;1206958;100006509;119040
200;100000000;75162;1600001618;1206958;100006509;118916
200;100000000;75162;1600001618;1206958;100006509;118962
200;100000000;75162;1600001618;1206958;100006509;118927
200;100000000;75162;1600001618;1206958;100006509;119166
200;100000000;75162;1600001618;1206958;100006509;119009
200;100000000;75162;1600001618;1206958;100006509;119165
200;100000000;75162;1600001618;1206958;100006509;119667
200;100000000;75162;1600001618;1206958;100006509;119587
10;10000;112451;168359;2197309;20000;78
10;10000;112451;168348;1973201;20001;31
10;10000;112451;168389;1975352;20002;16
10;10000;112451;168365;1970034;20003;31
10;10000;112451;168380;1971829;20004;31
10;10000;112451;168373;1966513;20005;31
10;10000;112451;168363;1966135;20006;32
10;10000;112451;168363;1960821;20007;15
10;10000;112451;163944;1984389;14689;31
10;10000;112451;163964;1979098;14690;16
20;10000;112451;163959;1989539;14691;31
20;10000;112451;163968;1984228;14692;32
20;10000;112451;163956;1983563;14693;15
20;10000;112451;163943;1978255;14694;31
20;10000;112451;163957;1983021;14695;32
20;10000;112451;163949;1977715;14696;15
20;10000;112451;163957;1985638;14697;32
20;10000;112451;163965;1980334;14698;31
20;10000;112451;163959;1982491;14699;15
20;10000;112451;163954;1977189;14700;32
30;10000;112451;163942;1978968;14701;31
30;10000;112451;163954;1973668;14702;31
30;10000;112451;163959;1974098;14703;16
30;10000;112451;163951;1968800;14704;31
30;10000;112451;163976;1981967;14705;31
30;10000;112451;163962;1976671;14706;32
30;10000;112451;163948;1983128;14707;15
30;10000;112451;163949;1977834;14708;31
30;10000;112451;163949;1978753;14709;32
30;10000;112451;163956;1973461;14710;31
40;10000;112451;163951;1975635;14711;31
40;10000;112451;163971;1970345;14712;31
40;10000;112451;163955;1978244;14713;32
40;10000;112451;163947;1972956;14714;15
40;10000;112451;163952;1975125;14715;31
40;10000;112451;163948;1969839;14716;32
40;10000;112451;163964;1971602;14717;31
40;10000;112451;163957;1966318;14718;31
40;10000;112451;163970;1966332;14719;31
40;10000;112451;163957;1961050;14720;32
50;10000;112451;163944;1979377;14721;31
50;10000;112451;163951;1974097;14722;31
50;10000;112451;163949;1981923;14723;31
50;10000;112451;163959;1976645;14724;32
50;10000;112451;163962;1976700;14725;31
50;10000;112451;163968;1971424;14726;31
50;10000;112451;163949;1974902;14727;32
50;10000;112451;163948;1969628;14728;31
50;10000;112451;163947;1977503;14729;31
50;10000;112451;163940;1972231;14730;16
60;10000;112451;163961;1974412;14731;47
60;10000;112451;163961;1969142;14732;31
60;10000;112451;163966;1970889;14733;31
60;10000;112451;163953;1965621;14734;31
60;10000;112451;163950;1966059;14735;32
60;10000;112451;163953;1960793;14736;31
60;10000;112451;163941;1973880;14737;31
60;10000;112451;163967;1968616;14738;31
60;10000;112451;163963;1973161;14739;32
60;10000;112451;163960;1967899;14740;31
70;10000;112451;163958;1968770;14741;31
70;10000;112451;163946;1963510;14742;47
70;10000;112451;163949;1965692;14743;31
70;10000;112451;163946;1960434;14744;31
70;10000;112451;163963;1968285;14745;32
70;10000;112451;163961;1963029;14746;31
70;10000;112451;163962;1965222;14747;31
70;10000;112451;163959;1959968;14748;47
70;10000;112451;163945;1961699;14749;31
70;10000;112451;163957;1956447;14750;32
80;10000;112451;163949;1955141;14751;31
80;10000;112451;163957;1949891;14752;47
80;10000;112451;163968;1978122;14753;31
80;10000;112451;163950;1972874;14754;31
80;10000;112451;163957;1985700;14755;31
80;10000;112451;163947;1980454;14756;47
80;10000;112451;163951;1977805;14757;32
80;10000;112451;163959;1972561;14758;31
80;10000;112451;163956;1978543;14759;47
80;10000;112451;163974;1973301;14760;31
90;10000;112451;163953;1981128;14761;31
90;10000;112451;163954;1975888;14762;47
90;10000;112451;163949;1978093;14763;31
90;10000;112451;163947;1972855;14764;32
90;10000;112451;163958;1974570;14765;46
90;10000;112451;163949;1969334;14766;32
90;10000;112451;163972;1969780;14767;47
90;10000;112451;163948;1964546;14768;31
90;10000;112451;163951;1977553;14769;31
90;10000;112451;163958;1972321;14770;47
100;10000;112451;163948;1979074;14771;31
100;10000;112451;163965;1973844;14772;47
100;10000;112451;163956;1974667;14773;31
100;10000;112451;163971;1969439;14774;47
100;10000;112451;163948;1971629;14775;31
100;10000;112451;163946;1966403;14776;47
100;10000;112451;163955;1974206;14777;32
100;10000;112451;163948;1968982;14778;46
100;10000;112451;163962;1971199;14779;32
100;10000;112451;163964;1965977;14780;47
110;10000;112451;163964;1967676;14781;31
110;10000;112451;163944;1962456;14782;47
110;10000;112451;163953;1962470;14783;31
110;10000;112451;163945;1957252;14784;47
110;10000;112451;163943;1975355;14785;47
110;10000;112451;163965;1970139;14786;31
110;10000;112451;163958;1978461;14787;47
110;10000;112451;163963;1973247;14788;47
110;10000;112451;163949;1973174;14789;31
110;10000;112451;163949;1967962;14790;47
120;10000;112451;163953;1971440;14791;47
120;10000;112451;163944;1966230;14792;31
120;10000;112451;163969;1974009;14793;47
120;10000;112451;163967;1968801;14794;51
120;10000;112451;163955;1971030;14795;31
120;10000;112451;163956;1965824;14796;47
120;10000;112451;163947;1967507;14797;47
120;10000;112451;163946;1962303;14798;31
120;10000;112451;163946;1962757;14799;47
120;10000;112451;163965;1957555;14800;47
130;10000;112451;163963;1970482;14801;46
130;10000;112451;163953;1965282;14802;32
130;10000;112451;163962;1970402;14803;47
130;10000;112451;162520;1965204;13112;46
130;10000;112451;162531;1965979;13113;32
130;10000;112451;162529;1960783;13114;47
130;10000;112451;162532;1962981;13115;31
130;10000;112451;162543;1957787;13116;47
130;10000;112451;162523;1965542;13117;31
130;10000;112451;162533;1960350;13118;31
140;10000;112451;162527;1962591;13119;47
140;10000;112451;162525;1957401;13120;31
140;10000;112451;162534;1959068;13121;47
140;10000;112451;162528;1953880;13122;47
140;10000;112451;162541;1953470;13123;31
140;10000;112451;162521;1948284;13124;47
140;10000;112451;162527;1971299;13125;31
140;10000;112451;162530;1966115;13126;47
140;10000;112451;162521;1976413;13127;32
140;10000;112451;161553;1971231;11968;31
150;10000;112451;161548;1970246;11969;32
150;10000;112451;161559;1965066;11970;31
150;10000;112451;161547;1969800;11971;47
150;10000;112451;161546;1964622;11972;31
150;10000;112451;161552;1972353;11973;31
150;10000;112451;161549;1967177;11974;47
150;10000;112451;161557;1969430;11975;31
150;10000;112451;161551;1964256;11976;32
150;10000;112451;161559;1965907;11977;47
150;10000;112451;161550;1960735;11978;31
160;10000;112451;161541;1961197;11979;47
160;10000;112451;161294;1956027;11666;31
160;10000;112451;161293;1968874;11667;31
160;10000;112451;161293;1963706;11668;47
160;10000;112451;161295;1969983;11669;31
160;10000;112451;161297;1964817;11670;32
160;10000;112451;161288;1965544;11671;46
160;10000;112451;161286;1960380;11672;32
160;10000;112451;161291;1962586;11673;31
160;10000;112451;161291;1957424;11674;47
170;10000;112451;161296;1965131;11675;31
170;10000;112451;161294;1959971;11676;47
170;10000;112451;161296;1962236;11677;31
170;10000;112451;161293;1957078;11678;31
170;10000;112451;161286;1958713;11679;47
170;10000;112451;161294;1953557;11680;32
170;10000;112451;161294;1953571;11681;46
170;10000;112451;161297;1948417;11682;32
170;10000;112451;161298;1966296;11683;47
170;10000;112451;161294;1961144;11684;31
180;10000;112451;161293;1969018;11685;47
180;10000;112451;161286;1963868;11686;31
180;10000;112451;161292;1963667;11687;31
180;10000;112451;161294;1958519;11688;47
180;10000;112451;161296;1961997;11689;31
180;10000;112451;161296;1956851;11690;47
180;10000;112451;161293;1964534;11691;31
180;10000;112451;161295;1959390;11692;47
180;10000;112451;161284;1961667;11693;32
180;10000;112451;161294;1956525;11694;46
190;10000;112451;161294;1958144;11695;32
190;10000;112451;161293;1953004;11696;47
190;10000;112451;161301;1953474;11697;31
190;10000;112451;161291;1948336;11698;47
190;10000;112451;161295;1961103;11699;47
190;10000;112451;161286;1955967;11700;31
190;10000;112451;161293;1960680;11701;47
190;10000;112451;161295;1955546;11702;31
190;10000;112451;161288;1956225;11703;47
190;10000;112451;161301;1951093;11704;31
200;10000;112451;161289;1953307;11705;47
200;10000;112451;161291;1948177;11706;47
200;10000;112451;161290;1955836;11707;31
200;10000;112451;161293;1950708;11708;47
200;10000;112451;161297;1952997;11709;31
200;10000;112451;161289;1947871;11710;47
200;10000;112451;161300;1949474;11711;47
200;10000;112451;161289;1944350;11712;31
200;10000;112451;161288;1943524;11713;47
200;10000;112451;161293;1938402;11714;47
10;100000;112451;1601296;1976247;101715;31
10;100000;112451;1601299;1971145;101716;31
10;100000;112451;1601290;1988965;101717;47
10;100000;112451;1601300;1983859;101718;32
10;100000;112451;1601290;1981920;101719;31
10;100000;112451;1601281;1976804;101720;47
10;100000;112451;1601294;1985314;101721;31
10;100000;112451;1601295;1980200;101722;47
10;100000;112451;1601294;1987835;101723;31
10;100000;112451;1601296;1982723;101724;31
20;100000;112451;1601297;1985036;101725;47
20;100000;112451;1601288;1979926;101726;47
20;100000;112451;1601283;1981513;101727;47
20;100000;112451;1601291;1976405;101728;47
20;100000;112451;1601293;1976883;101729;31
20;100000;112451;1601295;1971777;101730;47
20;100000;112451;1601295;1984464;101731;47
20;100000;112451;1601296;1979360;101732;47
20;100000;112451;1601293;1987365;101733;47
20;100000;112451;1601284;1982263;101734;31
30;100000;112451;1601294;1982894;101735;62
30;100000;112451;1601297;1977794;101736;47
30;100000;112451;1601296;1980016;101737;47
30;100000;112451;1601299;1974918;101738;47
30;100000;112451;1601295;1982529;101739;47
30;100000;112451;1601292;1977433;101740;62
30;100000;112451;1601284;1979746;101741;47
30;100000;112451;1601293;1974652;101742;47
30;100000;112451;1601296;1976223;101743;47
30;100000;112451;1601293;1971131;101744;47
40;100000;112451;1601298;1971145;101745;62
40;100000;112451;1601294;1966055;101746;63
40;100000;112451;1601291;1983710;101747;47
40;100000;112451;1600146;1978622;100408;62
40;100000;112451;1600145;1987504;100409;47
40;100000;112451;1600148;1982418;100410;63
40;100000;112451;1600147;1982089;100411;46
40;100000;112451;1600146;1977005;100412;47
40;100000;112451;1600145;1980483;100413;63
40;100000;112451;1600148;1975401;100414;47
50;100000;112451;1600145;1982988;100415;62
50;100000;112451;1600145;1977908;100416;63
50;100000;112451;1600148;1980233;100417;62
50;100000;112451;1600146;1975155;100418;63
50;100000;112451;1600146;1976710;100419;47
50;100000;112451;1600145;1971634;100420;62
50;100000;112451;1600148;1972120;100421;63
50;100000;112451;1600145;1967046;100422;62
50;100000;112451;1600146;1979653;100423;63
50;100000;112451;1600148;1974581;100424;62
60;100000;112451;1600145;1979521;100425;63
60;100000;112451;1600146;1974451;100426;62
60;100000;112451;1600145;1975034;100427;63
60;100000;112451;1600147;1969966;100428;62
60;100000;112451;1600145;1972196;100429;63
60;100000;112451;1600147;1967130;100430;78
60;100000;112451;1600148;1974693;100431;62
60;100000;112451;1600146;1969629;100432;63
60;100000;112451;1600146;1971966;100433;62
60;100000;112451;1600145;1966904;100434;63
70;100000;112451;1600146;1968443;100435;78
70;100000;112451;1600144;1963383;100436;62
70;100000;112451;1600146;1962941;100437;79
70;100000;112451;1600147;1957883;100438;62
70;100000;112451;1600147;1980322;100439;78
70;100000;112451;1600145;1975266;100440;78
70;100000;112451;1600147;1985436;100441;63
70;100000;112451;1600147;1980382;100442;78
70;100000;112451;1600142;1979077;100443;62
70;100000;112451;1600147;1974025;100444;79
80;100000;112451;1600146;1978727;100445;62
80;100000;112451;1600144;1973677;100446;78
80;100000;112451;1600146;1981216;100447;78
80;100000;112451;1600147;1976168;100448;78
